query_id,subject_id,gene_id,gene_name,is_intron,perc_identity,num_ident_matches,alig_length,mismatches,gap_openings,n_gaps,pos_match,ppos,q_start,q_end,q_len,qcov,qcovhsp,s_start,s_end,s_len,evalue,bit_score,score_raw,gene_biotype
id_58,ENSMUST00000174193,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,57,108,2609,4.59e-21,103,52,protein_coding
id_58,ENSMUST00000093773,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,57,108,3286,4.59e-21,103,52,protein_coding
id_58,ENSMUST00000215512,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,82,133,498,4.59e-21,103,52,protein_coding
id_58,ENSMUST00000068698,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,92,143,1536,4.59e-21,103,52,protein_coding
id_58,ENSMUSG00000032517,ENSMUSG00000032517,NA,I3,100,40,40,0,0,0,40,100,1,40,52,77,77,1600,1639,1639,6.65e-14,79.8,40,NA
id_58,ENSMUSG00000032517,ENSMUSG00000032517,NA,I1,100,40,40,0,0,0,40,100,1,40,52,77,77,4930,4969,4969,6.65e-14,79.8,40,NA
id_58,ENSMUSG00000116762,ENSMUSG00000116762,NA,I1,100,20,20,0,0,0,20,100,1,20,52,38,38,1176,1157,1967,0.057,40.1,20,NA
id_58,ENSMUSG00000034755,ENSMUSG00000034755,NA,I13,100,18,18,0,0,0,18,100,9,26,52,35,35,3691,3674,88956,0.89,36.2,18,NA
id_58,ENSMUSG00000034755,ENSMUSG00000034755,NA,I12,100,18,18,0,0,0,18,100,9,26,52,35,35,22256,22239,107521,0.89,36.2,18,NA
id_58,ENSMUSG00000034755,ENSMUSG00000034755,NA,I11,100,18,18,0,0,0,18,100,9,26,52,35,35,46530,46513,131795,0.89,36.2,18,NA
id_59,ENSMUSG00000032517,ENSMUSG00000032517,NA,I2,100,52,52,0,0,0,52,100,1,52,52,100,100,4931,4982,18083,4.59e-21,103,52,NA
id_59,ENSMUST00000214943,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,85,136,435,4.59e-21,103,52,protein_coding
id_59,ENSMUST00000174193,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,58,109,2609,4.59e-21,103,52,protein_coding
id_59,ENSMUST00000093773,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,58,109,3286,4.59e-21,103,52,protein_coding
id_59,ENSMUST00000215512,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,83,134,498,4.59e-21,103,52,protein_coding
id_59,ENSMUST00000068698,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,93,144,1536,4.59e-21,103,52,protein_coding
id_59,ENSMUSG00000032517,ENSMUSG00000032517,NA,I3,100,39,39,0,0,0,39,100,1,39,52,75,75,1601,1639,1639,2.63e-13,77.8,39,NA
id_59,ENSMUSG00000032517,ENSMUSG00000032517,NA,I1,100,39,39,0,0,0,39,100,1,39,52,75,75,4931,4969,4969,2.63e-13,77.8,39,NA
id_59,ENSMUSG00000116762,ENSMUSG00000116762,NA,I1,100,19,19,0,0,0,19,100,1,19,52,37,37,1175,1157,1967,0.23,38.2,19,NA
id_59,ENSMUSG00000022523,ENSMUSG00000022523,NA,I8,100,18,18,0,0,0,18,100,35,52,52,35,35,59107,59090,354525,0.89,36.2,18,NA
id_59,ENSMUSG00000028687,ENSMUSG00000028687,NA,I4,100,18,18,0,0,0,18,100,35,52,52,35,35,426,409,1207,0.89,36.2,18,NA
id_59,ENSMUSG00000034755,ENSMUSG00000034755,NA,I13,100,18,18,0,0,0,18,100,8,25,52,35,35,3691,3674,88956,0.89,36.2,18,NA
id_59,ENSMUSG00000034755,ENSMUSG00000034755,NA,I12,100,18,18,0,0,0,18,100,8,25,52,35,35,22256,22239,107521,0.89,36.2,18,NA
id_59,ENSMUSG00000034755,ENSMUSG00000034755,NA,I11,100,18,18,0,0,0,18,100,8,25,52,35,35,46530,46513,131795,0.89,36.2,18,NA
id_60,ENSMUSG00000032517,ENSMUSG00000032517,NA,I2,100,52,52,0,0,0,52,100,1,52,52,100,100,4932,4983,18083,4.59e-21,103,52,NA
id_60,ENSMUST00000214943,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,86,137,435,4.59e-21,103,52,protein_coding
id_60,ENSMUST00000174193,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,59,110,2609,4.59e-21,103,52,protein_coding
id_60,ENSMUST00000093773,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,59,110,3286,4.59e-21,103,52,protein_coding
id_60,ENSMUST00000215512,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,84,135,498,4.59e-21,103,52,protein_coding
id_60,ENSMUST00000068698,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,94,145,1536,4.59e-21,103,52,protein_coding
id_60,ENSMUSG00000032517,ENSMUSG00000032517,NA,I3,100,38,38,0,0,0,38,100,1,38,52,73,73,1602,1639,1639,1.04e-12,75.8,38,NA
id_60,ENSMUSG00000032517,ENSMUSG00000032517,NA,I1,100,38,38,0,0,0,38,100,1,38,52,73,73,4932,4969,4969,1.04e-12,75.8,38,NA
id_60,ENSMUSG00000116762,ENSMUSG00000116762,NA,I1,100,18,18,0,0,0,18,100,1,18,52,35,35,1174,1157,1967,0.89,36.2,18,NA
id_60,ENSMUSG00000022523,ENSMUSG00000022523,NA,I8,100,18,18,0,0,0,18,100,34,51,52,35,35,59107,59090,354525,0.89,36.2,18,NA
id_60,ENSMUSG00000028687,ENSMUSG00000028687,NA,I4,100,18,18,0,0,0,18,100,34,51,52,35,35,426,409,1207,0.89,36.2,18,NA
id_60,ENSMUSG00000034755,ENSMUSG00000034755,NA,I13,100,18,18,0,0,0,18,100,7,24,52,35,35,3691,3674,88956,0.89,36.2,18,NA
id_60,ENSMUSG00000034755,ENSMUSG00000034755,NA,I12,100,18,18,0,0,0,18,100,7,24,52,35,35,22256,22239,107521,0.89,36.2,18,NA
id_60,ENSMUSG00000034755,ENSMUSG00000034755,NA,I11,100,18,18,0,0,0,18,100,7,24,52,35,35,46530,46513,131795,0.89,36.2,18,NA
id_61,ENSMUSG00000032517,ENSMUSG00000032517,NA,I2,100,52,52,0,0,0,52,100,1,52,52,100,100,4933,4984,18083,4.59e-21,103,52,NA
id_61,ENSMUST00000214943,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,87,138,435,4.59e-21,103,52,protein_coding
id_61,ENSMUST00000174193,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,60,111,2609,4.59e-21,103,52,protein_coding
id_61,ENSMUST00000093773,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,60,111,3286,4.59e-21,103,52,protein_coding
id_61,ENSMUST00000215512,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,85,136,498,4.59e-21,103,52,protein_coding
id_61,ENSMUST00000068698,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,95,146,1536,4.59e-21,103,52,protein_coding
id_61,ENSMUSG00000032517,ENSMUSG00000032517,NA,I3,100,37,37,0,0,0,37,100,1,37,52,71,71,1603,1639,1639,4.1e-12,73.8,37,NA
id_61,ENSMUSG00000032517,ENSMUSG00000032517,NA,I1,100,37,37,0,0,0,37,100,1,37,52,71,71,4933,4969,4969,4.1e-12,73.8,37,NA
id_61,ENSMUSG00000022523,ENSMUSG00000022523,NA,I8,100,18,18,0,0,0,18,100,33,50,52,35,35,59107,59090,354525,0.89,36.2,18,NA
id_61,ENSMUSG00000028687,ENSMUSG00000028687,NA,I4,100,18,18,0,0,0,18,100,33,50,52,35,35,426,409,1207,0.89,36.2,18,NA
id_61,ENSMUSG00000034755,ENSMUSG00000034755,NA,I13,100,18,18,0,0,0,18,100,6,23,52,35,35,3691,3674,88956,0.89,36.2,18,NA
id_61,ENSMUSG00000034755,ENSMUSG00000034755,NA,I12,100,18,18,0,0,0,18,100,6,23,52,35,35,22256,22239,107521,0.89,36.2,18,NA
id_61,ENSMUSG00000034755,ENSMUSG00000034755,NA,I11,100,18,18,0,0,0,18,100,6,23,52,35,35,46530,46513,131795,0.89,36.2,18,NA
id_62,ENSMUSG00000032517,ENSMUSG00000032517,NA,I2,100,52,52,0,0,0,52,100,1,52,52,100,100,4934,4985,18083,4.59e-21,103,52,NA
id_62,ENSMUST00000214943,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,88,139,435,4.59e-21,103,52,protein_coding
id_62,ENSMUST00000174193,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,61,112,2609,4.59e-21,103,52,protein_coding
id_62,ENSMUST00000093773,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,61,112,3286,4.59e-21,103,52,protein_coding
id_62,ENSMUST00000215512,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,86,137,498,4.59e-21,103,52,protein_coding
id_62,ENSMUST00000068698,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,96,147,1536,4.59e-21,103,52,protein_coding
id_62,ENSMUSG00000032517,ENSMUSG00000032517,NA,I3,100,36,36,0,0,0,36,100,1,36,52,69,69,1604,1639,1639,1.62e-11,71.9,36,NA
id_62,ENSMUSG00000032517,ENSMUSG00000032517,NA,I1,100,36,36,0,0,0,36,100,1,36,52,69,69,4934,4969,4969,1.62e-11,71.9,36,NA
id_62,ENSMUSG00000022523,ENSMUSG00000022523,NA,I8,100,18,18,0,0,0,18,100,32,49,52,35,35,59107,59090,354525,0.89,36.2,18,NA
id_62,ENSMUSG00000028687,ENSMUSG00000028687,NA,I4,100,18,18,0,0,0,18,100,32,49,52,35,35,426,409,1207,0.89,36.2,18,NA
id_62,ENSMUSG00000034755,ENSMUSG00000034755,NA,I13,100,18,18,0,0,0,18,100,5,22,52,35,35,3691,3674,88956,0.89,36.2,18,NA
id_62,ENSMUSG00000034755,ENSMUSG00000034755,NA,I12,100,18,18,0,0,0,18,100,5,22,52,35,35,22256,22239,107521,0.89,36.2,18,NA
id_62,ENSMUSG00000034755,ENSMUSG00000034755,NA,I11,100,18,18,0,0,0,18,100,5,22,52,35,35,46530,46513,131795,0.89,36.2,18,NA
id_63,ENSMUSG00000032517,ENSMUSG00000032517,NA,I2,100,52,52,0,0,0,52,100,1,52,52,100,100,4935,4986,18083,4.59e-21,103,52,NA
id_63,ENSMUST00000214943,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,89,140,435,4.59e-21,103,52,protein_coding
id_63,ENSMUST00000174193,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,62,113,2609,4.59e-21,103,52,protein_coding
id_63,ENSMUST00000093773,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,62,113,3286,4.59e-21,103,52,protein_coding
id_63,ENSMUST00000215512,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,87,138,498,4.59e-21,103,52,protein_coding
id_63,ENSMUST00000068698,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,97,148,1536,4.59e-21,103,52,protein_coding
id_63,ENSMUSG00000032517,ENSMUSG00000032517,NA,I3,100,35,35,0,0,0,35,100,1,35,52,67,67,1605,1639,1639,6.41e-11,69.9,35,NA
id_63,ENSMUSG00000032517,ENSMUSG00000032517,NA,I1,100,35,35,0,0,0,35,100,1,35,52,67,67,4935,4969,4969,6.41e-11,69.9,35,NA
id_63,ENSMUSG00000022523,ENSMUSG00000022523,NA,I8,100,18,18,0,0,0,18,100,31,48,52,35,35,59107,59090,354525,0.89,36.2,18,NA
id_63,ENSMUSG00000028687,ENSMUSG00000028687,NA,I4,100,18,18,0,0,0,18,100,31,48,52,35,35,426,409,1207,0.89,36.2,18,NA
id_63,ENSMUSG00000034755,ENSMUSG00000034755,NA,I13,100,18,18,0,0,0,18,100,4,21,52,35,35,3691,3674,88956,0.89,36.2,18,NA
id_63,ENSMUSG00000034755,ENSMUSG00000034755,NA,I12,100,18,18,0,0,0,18,100,4,21,52,35,35,22256,22239,107521,0.89,36.2,18,NA
id_63,ENSMUSG00000034755,ENSMUSG00000034755,NA,I11,100,18,18,0,0,0,18,100,4,21,52,35,35,46530,46513,131795,0.89,36.2,18,NA
id_63,ENSMUSG00000021071,ENSMUSG00000021071,NA,I18,95.455,21,22,1,0,0,21,95.45,31,52,52,42,42,7088,7109,8407,0.89,36.2,18,NA
id_63,ENSMUSG00000032517,ENSMUSG00000032517,NA,I4,100,18,18,0,0,0,18,100,35,52,52,35,35,1,18,13115,0.89,36.2,18,NA
id_64,ENSMUSG00000032517,ENSMUSG00000032517,NA,I2,100,52,52,0,0,0,52,100,1,52,52,100,100,4936,4987,18083,4.59e-21,103,52,NA
id_64,ENSMUST00000214943,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,90,141,435,4.59e-21,103,52,protein_coding
id_64,ENSMUST00000174193,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,63,114,2609,4.59e-21,103,52,protein_coding
id_64,ENSMUST00000093773,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,63,114,3286,4.59e-21,103,52,protein_coding
id_64,ENSMUST00000215512,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,88,139,498,4.59e-21,103,52,protein_coding
id_64,ENSMUST00000068698,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,98,149,1536,4.59e-21,103,52,protein_coding
id_64,ENSMUSG00000032517,ENSMUSG00000032517,NA,I3,100,34,34,0,0,0,34,100,1,34,52,65,65,1606,1639,1639,2.53e-10,67.9,34,NA
id_64,ENSMUSG00000032517,ENSMUSG00000032517,NA,I1,100,34,34,0,0,0,34,100,1,34,52,65,65,4936,4969,4969,2.53e-10,67.9,34,NA
id_64,ENSMUSG00000032517,ENSMUSG00000032517,NA,I4,100,19,19,0,0,0,19,100,34,52,52,37,37,1,19,13115,0.23,38.2,19,NA
id_64,ENSMUSG00000022523,ENSMUSG00000022523,NA,I8,100,18,18,0,0,0,18,100,30,47,52,35,35,59107,59090,354525,0.89,36.2,18,NA
id_64,ENSMUSG00000021071,ENSMUSG00000021071,NA,I18,95.455,21,22,1,0,0,21,95.45,30,51,52,42,42,7088,7109,8407,0.89,36.2,18,NA
id_64,ENSMUSG00000028687,ENSMUSG00000028687,NA,I4,100,18,18,0,0,0,18,100,30,47,52,35,35,426,409,1207,0.89,36.2,18,NA
id_64,ENSMUSG00000034755,ENSMUSG00000034755,NA,I13,100,18,18,0,0,0,18,100,3,20,52,35,35,3691,3674,88956,0.89,36.2,18,NA
id_64,ENSMUSG00000034755,ENSMUSG00000034755,NA,I12,100,18,18,0,0,0,18,100,3,20,52,35,35,22256,22239,107521,0.89,36.2,18,NA
id_64,ENSMUSG00000034755,ENSMUSG00000034755,NA,I11,100,18,18,0,0,0,18,100,3,20,52,35,35,46530,46513,131795,0.89,36.2,18,NA
id_65,ENSMUSG00000032517,ENSMUSG00000032517,NA,I2,100,52,52,0,0,0,52,100,1,52,52,100,100,4937,4988,18083,4.59e-21,103,52,NA
id_65,ENSMUST00000214943,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,91,142,435,4.59e-21,103,52,protein_coding
id_65,ENSMUST00000174193,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,64,115,2609,4.59e-21,103,52,protein_coding
id_65,ENSMUST00000093773,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,64,115,3286,4.59e-21,103,52,protein_coding
id_65,ENSMUST00000215512,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,89,140,498,4.59e-21,103,52,protein_coding
id_65,ENSMUST00000068698,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,99,150,1536,4.59e-21,103,52,protein_coding
id_65,ENSMUSG00000032517,ENSMUSG00000032517,NA,I3,100,33,33,0,0,0,33,100,1,33,52,63,63,1607,1639,1639,1e-9,65.9,33,NA
id_65,ENSMUSG00000032517,ENSMUSG00000032517,NA,I1,100,33,33,0,0,0,33,100,1,33,52,63,63,4937,4969,4969,1e-9,65.9,33,NA
id_65,ENSMUSG00000032517,ENSMUSG00000032517,NA,I4,100,20,20,0,0,0,20,100,33,52,52,38,38,1,20,13115,0.057,40.1,20,NA
id_65,ENSMUSG00000022523,ENSMUSG00000022523,NA,I8,100,18,18,0,0,0,18,100,29,46,52,35,35,59107,59090,354525,0.89,36.2,18,NA
id_65,ENSMUSG00000028687,ENSMUSG00000028687,NA,I4,100,18,18,0,0,0,18,100,29,46,52,35,35,426,409,1207,0.89,36.2,18,NA
id_65,ENSMUSG00000034755,ENSMUSG00000034755,NA,I13,100,18,18,0,0,0,18,100,2,19,52,35,35,3691,3674,88956,0.89,36.2,18,NA
id_65,ENSMUSG00000034755,ENSMUSG00000034755,NA,I12,100,18,18,0,0,0,18,100,2,19,52,35,35,22256,22239,107521,0.89,36.2,18,NA
id_65,ENSMUSG00000034755,ENSMUSG00000034755,NA,I11,100,18,18,0,0,0,18,100,2,19,52,35,35,46530,46513,131795,0.89,36.2,18,NA
id_65,ENSMUSG00000021071,ENSMUSG00000021071,NA,I18,95.455,21,22,1,0,0,21,95.45,29,50,52,42,42,7088,7109,8407,0.89,36.2,18,NA
id_66,ENSMUSG00000032517,ENSMUSG00000032517,NA,I2,100,52,52,0,0,0,52,100,1,52,52,100,100,4938,4989,18083,4.59e-21,103,52,NA
id_66,ENSMUST00000214943,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,92,143,435,4.59e-21,103,52,protein_coding
id_66,ENSMUST00000174193,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,65,116,2609,4.59e-21,103,52,protein_coding
id_66,ENSMUST00000093773,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,65,116,3286,4.59e-21,103,52,protein_coding
id_66,ENSMUST00000215512,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,90,141,498,4.59e-21,103,52,protein_coding
id_66,ENSMUST00000068698,ENSMUSG00000032517,Mobp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,100,151,1536,4.59e-21,103,52,protein_coding
id_66,ENSMUSG00000032517,ENSMUSG00000032517,NA,I3,100,32,32,0,0,0,32,100,1,32,52,62,62,1608,1639,1639,3.95e-9,63.9,32,NA
id_66,ENSMUSG00000032517,ENSMUSG00000032517,NA,I1,100,32,32,0,0,0,32,100,1,32,52,62,62,4938,4969,4969,3.95e-9,63.9,32,NA
id_66,ENSMUSG00000032517,ENSMUSG00000032517,NA,I4,100,21,21,0,0,0,21,100,32,52,52,40,40,1,21,13115,0.014,42.1,21,NA
id_66,ENSMUSG00000053477,ENSMUSG00000053477,NA,I24,95.455,21,22,1,0,0,21,95.45,31,52,52,42,42,1617,1596,19022,0.89,36.2,18,NA
id_66,ENSMUSG00000053477,ENSMUSG00000053477,NA,I23,95.455,21,22,1,0,0,21,95.45,31,52,52,42,42,1637,1616,19042,0.89,36.2,18,NA
id_66,ENSMUSG00000053477,ENSMUSG00000053477,NA,I22,95.455,21,22,1,0,0,21,95.45,31,52,52,42,42,1641,1620,19046,0.89,36.2,18,NA
id_66,ENSMUSG00000053477,ENSMUSG00000053477,NA,I21,95.455,21,22,1,0,0,21,95.45,31,52,52,42,42,3147,3126,20552,0.89,36.2,18,NA
