query_id,subject_id,gene_id,gene_name,is_intron,perc_identity,num_ident_matches,alig_length,mismatches,gap_openings,n_gaps,pos_match,ppos,q_start,q_end,q_len,qcov,qcovhsp,s_start,s_end,s_len,evalue,bit_score,score_raw,gene_biotype
id_10,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,29,50,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_10,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,29,50,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_10,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,27,44,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_11,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,29,47,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_11,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,29,47,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_11,ENSG00000136026,ENSG00000136026,NA,I5,100,18,18,0,0,0,18,100,19,36,52,35,35,8810,8827,27542,1.7,36.2,18,NA
id_11,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,28,49,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_11,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,28,49,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_11,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,26,43,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_12,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,28,46,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_12,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,28,46,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_12,ENSG00000088854,ENSG00000088854,NA,I11,100,18,18,0,0,0,18,100,35,52,52,35,35,2010,2027,2418,1.7,36.2,18,NA
id_12,ENSG00000136026,ENSG00000136026,NA,I5,100,18,18,0,0,0,18,100,18,35,52,35,35,8810,8827,27542,1.7,36.2,18,NA
id_12,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,27,48,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_12,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,27,48,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_12,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,25,42,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_13,ENSG00000088854,ENSG00000088854,NA,I11,100,19,19,0,0,0,19,100,34,52,52,37,37,2010,2028,2418,0.44,38.2,19,NA
id_13,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,27,45,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_13,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,27,45,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_13,ENSG00000136026,ENSG00000136026,NA,I5,100,18,18,0,0,0,18,100,17,34,52,35,35,8810,8827,27542,1.7,36.2,18,NA
id_13,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,26,47,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_13,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,26,47,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_13,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,24,41,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_14,ENSG00000088854,ENSG00000088854,NA,I11,100,19,19,0,0,0,19,100,33,51,52,37,37,2010,2028,2418,0.44,38.2,19,NA
id_14,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,26,44,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_14,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,26,44,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_14,ENSG00000136026,ENSG00000136026,NA,I5,100,18,18,0,0,0,18,100,16,33,52,35,35,8810,8827,27542,1.7,36.2,18,NA
id_14,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,25,46,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_14,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,25,46,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_14,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,23,40,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_15,ENSG00000088854,ENSG00000088854,NA,I11,100,19,19,0,0,0,19,100,32,50,52,37,37,2010,2028,2418,0.44,38.2,19,NA
id_15,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,25,43,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_15,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,25,43,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_15,ENSG00000136026,ENSG00000136026,NA,I5,100,18,18,0,0,0,18,100,15,32,52,35,35,8810,8827,27542,1.7,36.2,18,NA
id_15,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,24,45,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_15,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,24,45,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_15,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,22,39,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_16,ENSG00000088854,ENSG00000088854,NA,I11,100,19,19,0,0,0,19,100,31,49,52,37,37,2010,2028,2418,0.44,38.2,19,NA
id_16,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,24,42,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_16,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,24,42,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_16,ENSG00000136026,ENSG00000136026,NA,I5,100,18,18,0,0,0,18,100,14,31,52,35,35,8810,8827,27542,1.7,36.2,18,NA
id_16,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,23,44,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_16,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,23,44,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_16,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,21,38,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_17,ENSG00000088854,ENSG00000088854,NA,I11,100,19,19,0,0,0,19,100,30,48,52,37,37,2010,2028,2418,0.44,38.2,19,NA
id_17,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,23,41,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_17,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,23,41,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_17,ENSG00000136026,ENSG00000136026,NA,I5,100,18,18,0,0,0,18,100,13,30,52,35,35,8810,8827,27542,1.7,36.2,18,NA
id_17,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,22,43,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_17,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,22,43,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_17,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,20,37,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_18,ENSG00000088854,ENSG00000088854,NA,I11,100,19,19,0,0,0,19,100,29,47,52,37,37,2010,2028,2418,0.44,38.2,19,NA
id_18,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,22,40,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_18,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,22,40,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_18,ENSG00000136026,ENSG00000136026,NA,I5,100,18,18,0,0,0,18,100,12,29,52,35,35,8810,8827,27542,1.7,36.2,18,NA
id_18,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,21,42,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_18,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,21,42,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_18,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,19,36,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_19,ENSG00000088854,ENSG00000088854,NA,I11,100,19,19,0,0,0,19,100,28,46,52,37,37,2010,2028,2418,0.44,38.2,19,NA
id_19,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,21,39,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_19,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,21,39,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_19,ENSG00000136026,ENSG00000136026,NA,I5,100,18,18,0,0,0,18,100,11,28,52,35,35,8810,8827,27542,1.7,36.2,18,NA
id_19,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,20,41,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_19,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,20,41,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_19,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,18,35,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_20,ENSG00000088854,ENSG00000088854,NA,I11,100,19,19,0,0,0,19,100,27,45,52,37,37,2010,2028,2418,0.44,38.2,19,NA
id_20,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,20,38,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_20,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,20,38,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_20,ENSG00000136026,ENSG00000136026,NA,I5,100,18,18,0,0,0,18,100,10,27,52,35,35,8810,8827,27542,1.7,36.2,18,NA
id_20,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,19,40,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_20,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,19,40,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_20,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,17,34,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_21,ENSG00000088854,ENSG00000088854,NA,I11,100,19,19,0,0,0,19,100,26,44,52,37,37,2010,2028,2418,0.44,38.2,19,NA
id_21,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,19,37,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_21,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,19,37,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_21,ENSG00000136026,ENSG00000136026,NA,I5,100,18,18,0,0,0,18,100,9,26,52,35,35,8810,8827,27542,1.7,36.2,18,NA
id_21,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,18,39,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_21,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,18,39,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_21,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,16,33,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_22,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,18,36,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_22,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,18,36,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_22,ENSG00000088854,ENSG00000088854,NA,I11,100,19,19,0,0,0,19,100,25,43,52,37,37,2010,2028,2418,0.44,38.2,19,NA
id_22,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,15,32,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_22,ENSG00000136026,ENSG00000136026,NA,I5,100,18,18,0,0,0,18,100,8,25,52,35,35,8810,8827,27542,1.7,36.2,18,NA
id_22,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,17,38,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_22,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,17,38,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_23,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,17,35,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_23,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,17,35,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_23,ENSG00000088854,ENSG00000088854,NA,I11,100,19,19,0,0,0,19,100,24,42,52,37,37,2010,2028,2418,0.44,38.2,19,NA
id_23,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,14,31,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_23,ENSG00000136026,ENSG00000136026,NA,I5,100,18,18,0,0,0,18,100,7,24,52,35,35,8810,8827,27542,1.7,36.2,18,NA
id_23,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,16,37,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_23,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,16,37,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_24,ENSG00000088854,ENSG00000088854,NA,I11,100,19,19,0,0,0,19,100,23,41,52,37,37,2010,2028,2418,0.44,38.2,19,NA
id_24,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,16,34,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_24,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,16,34,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_24,ENSG00000136026,ENSG00000136026,NA,I5,100,18,18,0,0,0,18,100,6,23,52,35,35,8810,8827,27542,1.7,36.2,18,NA
id_24,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,15,36,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_24,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,15,36,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_24,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,13,30,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_25,ENSG00000088854,ENSG00000088854,NA,I11,100,19,19,0,0,0,19,100,22,40,52,37,37,2010,2028,2418,0.44,38.2,19,NA
id_25,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,15,33,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_25,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,15,33,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_25,ENSG00000136026,ENSG00000136026,NA,I5,100,18,18,0,0,0,18,100,5,22,52,35,35,8810,8827,27542,1.7,36.2,18,NA
id_25,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,14,35,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_25,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,14,35,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_25,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,12,29,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_26,ENSG00000088854,ENSG00000088854,NA,I11,100,19,19,0,0,0,19,100,21,39,52,37,37,2010,2028,2418,0.44,38.2,19,NA
id_26,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,14,32,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_26,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,14,32,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_26,ENSG00000136026,ENSG00000136026,NA,I5,100,18,18,0,0,0,18,100,4,21,52,35,35,8810,8827,27542,1.7,36.2,18,NA
id_26,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,13,34,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_26,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,13,34,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_26,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,11,28,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_27,ENSG00000088854,ENSG00000088854,NA,I11,100,19,19,0,0,0,19,100,20,38,52,37,37,2010,2028,2418,0.44,38.2,19,NA
id_27,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,13,31,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_27,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,13,31,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_27,ENSG00000136026,ENSG00000136026,NA,I5,100,18,18,0,0,0,18,100,3,20,52,35,35,8810,8827,27542,1.7,36.2,18,NA
id_27,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,12,33,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_27,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,12,33,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_27,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,10,27,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_28,ENSG00000088854,ENSG00000088854,NA,I11,100,19,19,0,0,0,19,100,19,37,52,37,37,2010,2028,2418,0.44,38.2,19,NA
id_28,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,12,30,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_28,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,12,30,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_28,ENSG00000136026,ENSG00000136026,NA,I5,100,18,18,0,0,0,18,100,2,19,52,35,35,8810,8827,27542,1.7,36.2,18,NA
id_28,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,11,32,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_28,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,11,32,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_28,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,9,26,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_29,ENSG00000088854,ENSG00000088854,NA,I11,100,19,19,0,0,0,19,100,18,36,52,37,37,2010,2028,2418,0.44,38.2,19,NA
id_29,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,11,29,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_29,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,11,29,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_29,ENSG00000136026,ENSG00000136026,NA,I5,100,18,18,0,0,0,18,100,1,18,52,35,35,8810,8827,27542,1.7,36.2,18,NA
id_29,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,10,31,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_29,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,10,31,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_29,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,8,25,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_30,ENSG00000088854,ENSG00000088854,NA,I11,100,19,19,0,0,0,19,100,17,35,52,37,37,2010,2028,2418,0.44,38.2,19,NA
id_30,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,10,28,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_30,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,10,28,52,37,37,39064,39046,97839,0.44,38.2,19,NA
id_30,ENSG00000245904,ENSG00000245904,NA,I5,95.455,21,22,1,0,0,21,95.45,9,30,52,42,42,35725,35746,67150,1.7,36.2,18,NA
id_30,ENSG00000245904,ENSG00000245904,NA,I4,95.455,21,22,1,0,0,21,95.45,9,30,52,42,42,35725,35746,37443,1.7,36.2,18,NA
id_30,ENSG00000150672,ENSG00000150672,NA,I47,100,18,18,0,0,0,18,100,7,24,52,35,35,10547,10530,577009,1.7,36.2,18,NA
id_31,ENSG00000088854,ENSG00000088854,NA,I11,100,19,19,0,0,0,19,100,16,34,52,37,37,2010,2028,2418,0.44,38.2,19,NA
id_31,ENSG00000143322,ENSG00000143322,NA,I16,100,19,19,0,0,0,19,100,9,27,52,37,37,39064,39046,95946,0.44,38.2,19,NA
id_31,ENSG00000143322,ENSG00000143322,NA,I14,100,19,19,0,0,0,19,100,9,27,52,37,37,39064,39046,97839,0.44,38.2,19,NA
