query_id,subject_id,gene_id,gene_name,is_intron,perc_identity,num_ident_matches,alig_length,mismatches,gap_openings,n_gaps,pos_match,ppos,q_start,q_end,q_len,qcov,qcovhsp,s_start,s_end,s_len,evalue,bit_score,score_raw,gene_biotype
id_21,ENSMUST00000142850,ENSMUSG00000041607,Mbp,NA,100,26,26,0,0,0,26,100,27,52,52,50,50,1,26,2056,1.5e-5,52,26,protein_coding
id_21,ENSMUST00000080658,ENSMUSG00000041607,Mbp,NA,100,22,22,0,0,0,22,100,31,52,52,42,42,1,22,1993,0.004,44.1,22,protein_coding
id_21,ENSMUSG00000009734,ENSMUSG00000009734,NA,I11,95.833,23,24,1,0,0,23,95.83,4,27,52,46,46,92402,92379,138639,0.057,40.1,20,NA
id_21,ENSMUSG00000087407,ENSMUSG00000087407,NA,I1,100,19,19,0,0,0,19,100,22,40,52,37,37,6604,6622,13383,0.23,38.2,19,NA
id_21,ENSMUST00000133193,ENSMUSG00000041607,Mbp,NA,100,19,19,0,0,0,19,100,34,52,52,37,37,1,19,1922,0.23,38.2,19,protein_coding
id_22,ENSMUSG00000041607,ENSMUSG00000041607,NA,I5,100,52,52,0,0,0,52,100,1,52,52,100,100,32387,32438,50767,4.59e-21,103,52,NA
id_22,ENSMUST00000152071,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,15,66,2046,4.59e-21,103,52,protein_coding
id_22,ENSMUST00000047865,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,562,613,2492,4.59e-21,103,52,protein_coding
id_22,ENSMUST00000091789,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,578,629,4797,4.59e-21,103,52,protein_coding
id_22,ENSMUST00000142850,ENSMUSG00000041607,Mbp,NA,100,27,27,0,0,0,27,100,26,52,52,52,52,1,27,2056,3.81e-6,54,27,protein_coding
id_22,ENSMUST00000080658,ENSMUSG00000041607,Mbp,NA,100,23,23,0,0,0,23,100,30,52,52,44,44,1,23,1993,0.001,46.1,23,protein_coding
id_22,ENSMUSG00000009734,ENSMUSG00000009734,NA,I11,95.833,23,24,1,0,0,23,95.83,3,26,52,46,46,92402,92379,138639,0.057,40.1,20,NA
id_22,ENSMUST00000133193,ENSMUSG00000041607,Mbp,NA,100,20,20,0,0,0,20,100,33,52,52,38,38,1,20,1922,0.057,40.1,20,protein_coding
id_22,ENSMUSG00000087407,ENSMUSG00000087407,NA,I1,100,19,19,0,0,0,19,100,21,39,52,37,37,6604,6622,13383,0.23,38.2,19,NA
id_23,ENSMUSG00000041607,ENSMUSG00000041607,NA,I5,100,52,52,0,0,0,52,100,1,52,52,100,100,32388,32439,50767,4.59e-21,103,52,NA
id_23,ENSMUST00000152071,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,16,67,2046,4.59e-21,103,52,protein_coding
id_23,ENSMUST00000047865,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,563,614,2492,4.59e-21,103,52,protein_coding
id_23,ENSMUST00000091789,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,579,630,4797,4.59e-21,103,52,protein_coding
id_23,ENSMUST00000142850,ENSMUSG00000041607,Mbp,NA,100,28,28,0,0,0,28,100,25,52,52,54,54,1,28,2056,9.63e-7,56,28,protein_coding
id_23,ENSMUST00000080658,ENSMUSG00000041607,Mbp,NA,100,24,24,0,0,0,24,100,29,52,52,46,46,1,24,1993,2.35e-4,48.1,24,protein_coding
id_23,ENSMUST00000133193,ENSMUSG00000041607,Mbp,NA,100,21,21,0,0,0,21,100,32,52,52,40,40,1,21,1922,0.014,42.1,21,protein_coding
id_23,ENSMUSG00000009734,ENSMUSG00000009734,NA,I11,95.833,23,24,1,0,0,23,95.83,2,25,52,46,46,92402,92379,138639,0.057,40.1,20,NA
id_23,ENSMUSG00000087407,ENSMUSG00000087407,NA,I1,100,19,19,0,0,0,19,100,20,38,52,37,37,6604,6622,13383,0.23,38.2,19,NA
id_24,ENSMUSG00000041607,ENSMUSG00000041607,NA,I5,100,52,52,0,0,0,52,100,1,52,52,100,100,32389,32440,50767,4.59e-21,103,52,NA
id_24,ENSMUST00000152071,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,17,68,2046,4.59e-21,103,52,protein_coding
id_24,ENSMUST00000047865,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,564,615,2492,4.59e-21,103,52,protein_coding
id_24,ENSMUST00000091789,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,580,631,4797,4.59e-21,103,52,protein_coding
id_24,ENSMUST00000142850,ENSMUSG00000041607,Mbp,NA,100,29,29,0,0,0,29,100,24,52,52,56,56,1,29,2056,2.44e-7,58,29,protein_coding
id_24,ENSMUST00000080658,ENSMUSG00000041607,Mbp,NA,100,25,25,0,0,0,25,100,28,52,52,48,48,1,25,1993,5.94e-5,50.1,25,protein_coding
id_24,ENSMUST00000133193,ENSMUSG00000041607,Mbp,NA,100,22,22,0,0,0,22,100,31,52,52,42,42,1,22,1922,0.004,44.1,22,protein_coding
id_24,ENSMUSG00000009734,ENSMUSG00000009734,NA,I11,95.833,23,24,1,0,0,23,95.83,1,24,52,46,46,92402,92379,138639,0.057,40.1,20,NA
id_24,ENSMUSG00000087407,ENSMUSG00000087407,NA,I1,100,19,19,0,0,0,19,100,19,37,52,37,37,6604,6622,13383,0.23,38.2,19,NA
id_25,ENSMUSG00000041607,ENSMUSG00000041607,NA,I5,100,52,52,0,0,0,52,100,1,52,52,100,100,32390,32441,50767,4.59e-21,103,52,NA
id_25,ENSMUST00000152071,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,18,69,2046,4.59e-21,103,52,protein_coding
id_25,ENSMUST00000047865,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,565,616,2492,4.59e-21,103,52,protein_coding
id_25,ENSMUST00000091789,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,581,632,4797,4.59e-21,103,52,protein_coding
id_25,ENSMUST00000142850,ENSMUSG00000041607,Mbp,NA,100,30,30,0,0,0,30,100,23,52,52,58,58,1,30,2056,6.17e-8,60,30,protein_coding
id_25,ENSMUST00000080658,ENSMUSG00000041607,Mbp,NA,100,26,26,0,0,0,26,100,27,52,52,50,50,1,26,1993,1.5e-5,52,26,protein_coding
id_25,ENSMUST00000133193,ENSMUSG00000041607,Mbp,NA,100,23,23,0,0,0,23,100,30,52,52,44,44,1,23,1922,0.001,46.1,23,protein_coding
id_25,ENSMUSG00000009734,ENSMUSG00000009734,NA,I11,95.652,22,23,1,0,0,22,95.65,1,23,52,44,44,92401,92379,138639,0.23,38.2,19,NA
id_25,ENSMUSG00000087407,ENSMUSG00000087407,NA,I1,100,19,19,0,0,0,19,100,18,36,52,37,37,6604,6622,13383,0.23,38.2,19,NA
id_26,ENSMUSG00000041607,ENSMUSG00000041607,NA,I5,100,52,52,0,0,0,52,100,1,52,52,100,100,32391,32442,50767,4.59e-21,103,52,NA
id_26,ENSMUST00000152071,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,19,70,2046,4.59e-21,103,52,protein_coding
id_26,ENSMUST00000047865,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,566,617,2492,4.59e-21,103,52,protein_coding
id_26,ENSMUST00000091789,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,582,633,4797,4.59e-21,103,52,protein_coding
id_26,ENSMUST00000142850,ENSMUSG00000041607,Mbp,NA,100,31,31,0,0,0,31,100,22,52,52,60,60,1,31,2056,1.56e-8,61.9,31,protein_coding
id_26,ENSMUST00000080658,ENSMUSG00000041607,Mbp,NA,100,27,27,0,0,0,27,100,26,52,52,52,52,1,27,1993,3.81e-6,54,27,protein_coding
id_26,ENSMUST00000133193,ENSMUSG00000041607,Mbp,NA,100,24,24,0,0,0,24,100,29,52,52,46,46,1,24,1922,2.35e-4,48.1,24,protein_coding
id_26,ENSMUSG00000087407,ENSMUSG00000087407,NA,I1,100,19,19,0,0,0,19,100,17,35,52,37,37,6604,6622,13383,0.23,38.2,19,NA
id_26,ENSMUSG00000009734,ENSMUSG00000009734,NA,I11,95.455,21,22,1,0,0,21,95.45,1,22,52,42,42,92400,92379,138639,0.89,36.2,18,NA
id_27,ENSMUSG00000041607,ENSMUSG00000041607,NA,I5,100,52,52,0,0,0,52,100,1,52,52,100,100,32392,32443,50767,4.59e-21,103,52,NA
id_27,ENSMUST00000152071,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,20,71,2046,4.59e-21,103,52,protein_coding
id_27,ENSMUST00000047865,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,567,618,2492,4.59e-21,103,52,protein_coding
id_27,ENSMUST00000091789,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,583,634,4797,4.59e-21,103,52,protein_coding
id_27,ENSMUST00000142850,ENSMUSG00000041607,Mbp,NA,100,32,32,0,0,0,32,100,21,52,52,62,62,1,32,2056,3.95e-9,63.9,32,protein_coding
id_27,ENSMUST00000080658,ENSMUSG00000041607,Mbp,NA,100,28,28,0,0,0,28,100,25,52,52,54,54,1,28,1993,9.63e-7,56,28,protein_coding
id_27,ENSMUST00000133193,ENSMUSG00000041607,Mbp,NA,100,25,25,0,0,0,25,100,28,52,52,48,48,1,25,1922,5.94e-5,50.1,25,protein_coding
id_27,ENSMUSG00000087407,ENSMUSG00000087407,NA,I1,100,19,19,0,0,0,19,100,16,34,52,37,37,6604,6622,13383,0.23,38.2,19,NA
id_28,ENSMUSG00000041607,ENSMUSG00000041607,NA,I5,100,52,52,0,0,0,52,100,1,52,52,100,100,32393,32444,50767,4.59e-21,103,52,NA
id_28,ENSMUST00000152071,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,21,72,2046,4.59e-21,103,52,protein_coding
id_28,ENSMUST00000047865,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,568,619,2492,4.59e-21,103,52,protein_coding
id_28,ENSMUST00000091789,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,584,635,4797,4.59e-21,103,52,protein_coding
id_28,ENSMUST00000142850,ENSMUSG00000041607,Mbp,NA,100,33,33,0,0,0,33,100,20,52,52,63,63,1,33,2056,1e-9,65.9,33,protein_coding
id_28,ENSMUST00000080658,ENSMUSG00000041607,Mbp,NA,100,29,29,0,0,0,29,100,24,52,52,56,56,1,29,1993,2.44e-7,58,29,protein_coding
id_28,ENSMUST00000133193,ENSMUSG00000041607,Mbp,NA,100,26,26,0,0,0,26,100,27,52,52,50,50,1,26,1922,1.5e-5,52,26,protein_coding
id_28,ENSMUSG00000087407,ENSMUSG00000087407,NA,I1,100,19,19,0,0,0,19,100,15,33,52,37,37,6604,6622,13383,0.23,38.2,19,NA
id_29,ENSMUSG00000041607,ENSMUSG00000041607,NA,I5,100,52,52,0,0,0,52,100,1,52,52,100,100,32394,32445,50767,4.59e-21,103,52,NA
id_29,ENSMUST00000152071,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,22,73,2046,4.59e-21,103,52,protein_coding
id_29,ENSMUST00000047865,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,569,620,2492,4.59e-21,103,52,protein_coding
id_29,ENSMUST00000091789,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,585,636,4797,4.59e-21,103,52,protein_coding
id_29,ENSMUST00000142850,ENSMUSG00000041607,Mbp,NA,100,34,34,0,0,0,34,100,19,52,52,65,65,1,34,2056,2.53e-10,67.9,34,protein_coding
id_29,ENSMUST00000080658,ENSMUSG00000041607,Mbp,NA,100,30,30,0,0,0,30,100,23,52,52,58,58,1,30,1993,6.17e-8,60,30,protein_coding
id_29,ENSMUST00000133193,ENSMUSG00000041607,Mbp,NA,100,27,27,0,0,0,27,100,26,52,52,52,52,1,27,1922,3.81e-6,54,27,protein_coding
id_29,ENSMUSG00000087407,ENSMUSG00000087407,NA,I1,100,19,19,0,0,0,19,100,14,32,52,37,37,6604,6622,13383,0.23,38.2,19,NA
id_30,ENSMUSG00000041607,ENSMUSG00000041607,NA,I5,100,52,52,0,0,0,52,100,1,52,52,100,100,32395,32446,50767,4.59e-21,103,52,NA
id_30,ENSMUST00000152071,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,23,74,2046,4.59e-21,103,52,protein_coding
id_30,ENSMUST00000047865,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,570,621,2492,4.59e-21,103,52,protein_coding
id_30,ENSMUST00000091789,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,586,637,4797,4.59e-21,103,52,protein_coding
id_30,ENSMUST00000142850,ENSMUSG00000041607,Mbp,NA,100,35,35,0,0,0,35,100,18,52,52,67,67,1,35,2056,6.41e-11,69.9,35,protein_coding
id_30,ENSMUST00000080658,ENSMUSG00000041607,Mbp,NA,100,31,31,0,0,0,31,100,22,52,52,60,60,1,31,1993,1.56e-8,61.9,31,protein_coding
id_30,ENSMUST00000133193,ENSMUSG00000041607,Mbp,NA,100,28,28,0,0,0,28,100,25,52,52,54,54,1,28,1922,9.63e-7,56,28,protein_coding
id_30,ENSMUSG00000087407,ENSMUSG00000087407,NA,I1,100,19,19,0,0,0,19,100,13,31,52,37,37,6604,6622,13383,0.23,38.2,19,NA
id_31,ENSMUSG00000041607,ENSMUSG00000041607,NA,I5,100,52,52,0,0,0,52,100,1,52,52,100,100,32396,32447,50767,4.59e-21,103,52,NA
id_31,ENSMUST00000152071,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,24,75,2046,4.59e-21,103,52,protein_coding
id_31,ENSMUST00000047865,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,571,622,2492,4.59e-21,103,52,protein_coding
id_31,ENSMUST00000091789,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,587,638,4797,4.59e-21,103,52,protein_coding
id_31,ENSMUST00000142850,ENSMUSG00000041607,Mbp,NA,100,36,36,0,0,0,36,100,17,52,52,69,69,1,36,2056,1.62e-11,71.9,36,protein_coding
id_31,ENSMUST00000080658,ENSMUSG00000041607,Mbp,NA,100,32,32,0,0,0,32,100,21,52,52,62,62,1,32,1993,3.95e-9,63.9,32,protein_coding
id_31,ENSMUST00000133193,ENSMUSG00000041607,Mbp,NA,100,29,29,0,0,0,29,100,24,52,52,56,56,1,29,1922,2.44e-7,58,29,protein_coding
id_31,ENSMUSG00000087407,ENSMUSG00000087407,NA,I1,100,19,19,0,0,0,19,100,12,30,52,37,37,6604,6622,13383,0.23,38.2,19,NA
id_32,ENSMUSG00000041607,ENSMUSG00000041607,NA,I5,100,52,52,0,0,0,52,100,1,52,52,100,100,32397,32448,50767,4.59e-21,103,52,NA
id_32,ENSMUST00000152071,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,25,76,2046,4.59e-21,103,52,protein_coding
id_32,ENSMUST00000047865,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,572,623,2492,4.59e-21,103,52,protein_coding
id_32,ENSMUST00000091789,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,588,639,4797,4.59e-21,103,52,protein_coding
id_32,ENSMUST00000142850,ENSMUSG00000041607,Mbp,NA,100,37,37,0,0,0,37,100,16,52,52,71,71,1,37,2056,4.1e-12,73.8,37,protein_coding
id_32,ENSMUST00000080658,ENSMUSG00000041607,Mbp,NA,100,33,33,0,0,0,33,100,20,52,52,63,63,1,33,1993,1e-9,65.9,33,protein_coding
id_32,ENSMUST00000133193,ENSMUSG00000041607,Mbp,NA,100,30,30,0,0,0,30,100,23,52,52,58,58,1,30,1922,6.17e-8,60,30,protein_coding
id_32,ENSMUSG00000087407,ENSMUSG00000087407,NA,I1,100,19,19,0,0,0,19,100,11,29,52,37,37,6604,6622,13383,0.23,38.2,19,NA
id_33,ENSMUSG00000041607,ENSMUSG00000041607,NA,I5,100,52,52,0,0,0,52,100,1,52,52,100,100,32398,32449,50767,4.59e-21,103,52,NA
id_33,ENSMUST00000152071,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,26,77,2046,4.59e-21,103,52,protein_coding
id_33,ENSMUST00000047865,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,573,624,2492,4.59e-21,103,52,protein_coding
id_33,ENSMUST00000091789,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,589,640,4797,4.59e-21,103,52,protein_coding
id_33,ENSMUST00000142850,ENSMUSG00000041607,Mbp,NA,100,38,38,0,0,0,38,100,15,52,52,73,73,1,38,2056,1.04e-12,75.8,38,protein_coding
id_33,ENSMUST00000080658,ENSMUSG00000041607,Mbp,NA,100,34,34,0,0,0,34,100,19,52,52,65,65,1,34,1993,2.53e-10,67.9,34,protein_coding
id_33,ENSMUST00000133193,ENSMUSG00000041607,Mbp,NA,100,31,31,0,0,0,31,100,22,52,52,60,60,1,31,1922,1.56e-8,61.9,31,protein_coding
id_33,ENSMUSG00000087407,ENSMUSG00000087407,NA,I1,100,19,19,0,0,0,19,100,10,28,52,37,37,6604,6622,13383,0.23,38.2,19,NA
id_34,ENSMUSG00000041607,ENSMUSG00000041607,NA,I5,100,52,52,0,0,0,52,100,1,52,52,100,100,32399,32450,50767,4.59e-21,103,52,NA
id_34,ENSMUST00000152071,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,27,78,2046,4.59e-21,103,52,protein_coding
id_34,ENSMUST00000047865,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,574,625,2492,4.59e-21,103,52,protein_coding
id_34,ENSMUST00000091789,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,590,641,4797,4.59e-21,103,52,protein_coding
id_34,ENSMUST00000142850,ENSMUSG00000041607,Mbp,NA,100,39,39,0,0,0,39,100,14,52,52,75,75,1,39,2056,2.63e-13,77.8,39,protein_coding
id_34,ENSMUST00000080658,ENSMUSG00000041607,Mbp,NA,100,35,35,0,0,0,35,100,18,52,52,67,67,1,35,1993,6.41e-11,69.9,35,protein_coding
id_34,ENSMUST00000133193,ENSMUSG00000041607,Mbp,NA,100,32,32,0,0,0,32,100,21,52,52,62,62,1,32,1922,3.95e-9,63.9,32,protein_coding
id_34,ENSMUSG00000087407,ENSMUSG00000087407,NA,I1,100,19,19,0,0,0,19,100,9,27,52,37,37,6604,6622,13383,0.23,38.2,19,NA
id_34,ENSMUST00000123251,ENSMUSG00000041607,Mbp,NA,100,18,18,0,0,0,18,100,35,52,52,35,35,1,18,638,0.89,36.2,18,protein_coding
id_35,ENSMUSG00000041607,ENSMUSG00000041607,NA,I5,100,52,52,0,0,0,52,100,1,52,52,100,100,32400,32451,50767,4.59e-21,103,52,NA
id_35,ENSMUST00000152071,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,28,79,2046,4.59e-21,103,52,protein_coding
id_35,ENSMUST00000047865,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,575,626,2492,4.59e-21,103,52,protein_coding
id_35,ENSMUST00000091789,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,591,642,4797,4.59e-21,103,52,protein_coding
id_35,ENSMUST00000142850,ENSMUSG00000041607,Mbp,NA,100,40,40,0,0,0,40,100,13,52,52,77,77,1,40,2056,6.65e-14,79.8,40,protein_coding
id_35,ENSMUST00000080658,ENSMUSG00000041607,Mbp,NA,100,36,36,0,0,0,36,100,17,52,52,69,69,1,36,1993,1.62e-11,71.9,36,protein_coding
id_35,ENSMUST00000133193,ENSMUSG00000041607,Mbp,NA,100,33,33,0,0,0,33,100,20,52,52,63,63,1,33,1922,1e-9,65.9,33,protein_coding
id_35,ENSMUSG00000087407,ENSMUSG00000087407,NA,I1,100,19,19,0,0,0,19,100,8,26,52,37,37,6604,6622,13383,0.23,38.2,19,NA
id_35,ENSMUST00000123251,ENSMUSG00000041607,Mbp,NA,100,19,19,0,0,0,19,100,34,52,52,37,37,1,19,638,0.23,38.2,19,protein_coding
id_36,ENSMUSG00000041607,ENSMUSG00000041607,NA,I5,100,52,52,0,0,0,52,100,1,52,52,100,100,32401,32452,50767,4.59e-21,103,52,NA
id_36,ENSMUST00000152071,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,29,80,2046,4.59e-21,103,52,protein_coding
id_36,ENSMUST00000047865,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,576,627,2492,4.59e-21,103,52,protein_coding
id_36,ENSMUST00000091789,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,592,643,4797,4.59e-21,103,52,protein_coding
id_36,ENSMUST00000142850,ENSMUSG00000041607,Mbp,NA,100,41,41,0,0,0,41,100,12,52,52,79,79,1,41,2056,1.68e-14,81.8,41,protein_coding
id_36,ENSMUST00000080658,ENSMUSG00000041607,Mbp,NA,100,37,37,0,0,0,37,100,16,52,52,71,71,1,37,1993,4.1e-12,73.8,37,protein_coding
id_36,ENSMUST00000133193,ENSMUSG00000041607,Mbp,NA,100,34,34,0,0,0,34,100,19,52,52,65,65,1,34,1922,2.53e-10,67.9,34,protein_coding
id_36,ENSMUST00000123251,ENSMUSG00000041607,Mbp,NA,100,20,20,0,0,0,20,100,33,52,52,38,38,1,20,638,0.057,40.1,20,protein_coding
id_36,ENSMUSG00000087407,ENSMUSG00000087407,NA,I1,100,19,19,0,0,0,19,100,7,25,52,37,37,6604,6622,13383,0.23,38.2,19,NA
id_37,ENSMUSG00000041607,ENSMUSG00000041607,NA,I5,100,52,52,0,0,0,52,100,1,52,52,100,100,32402,32453,50767,4.59e-21,103,52,NA
id_37,ENSMUST00000152071,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,30,81,2046,4.59e-21,103,52,protein_coding
id_37,ENSMUST00000047865,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,577,628,2492,4.59e-21,103,52,protein_coding
id_37,ENSMUST00000091789,ENSMUSG00000041607,Mbp,NA,100,52,52,0,0,0,52,100,1,52,52,100,100,593,644,4797,4.59e-21,103,52,protein_coding
id_37,ENSMUST00000142850,ENSMUSG00000041607,Mbp,NA,100,42,42,0,0,0,42,100,11,52,52,81,81,1,42,2056,4.26e-15,83.8,42,protein_coding
id_37,ENSMUST00000080658,ENSMUSG00000041607,Mbp,NA,100,38,38,0,0,0,38,100,15,52,52,73,73,1,38,1993,1.04e-12,75.8,38,protein_coding
id_37,ENSMUST00000133193,ENSMUSG00000041607,Mbp,NA,100,35,35,0,0,0,35,100,18,52,52,67,67,1,35,1922,6.41e-11,69.9,35,protein_coding
id_37,ENSMUST00000123251,ENSMUSG00000041607,Mbp,NA,100,21,21,0,0,0,21,100,32,52,52,40,40,1,21,638,0.014,42.1,21,protein_coding
