query_id,subject_id,gene_id,gene_name,is_intron,perc_identity,num_ident_matches,alig_length,mismatches,gap_openings,n_gaps,pos_match,ppos,q_start,q_end,q_len,qcov,qcovhsp,s_start,s_end,s_len,evalue,bit_score,score_raw,gene_biotype
id_3,ENSG00000105983,ENSG00000105983,NA,I39,100,18,18,0,0,0,18,100,30,47,52,35,35,25765,25748,56122,1.7,36.2,18,NA
id_3,ENSG00000105983,ENSG00000105983,NA,I38,100,18,18,0,0,0,18,100,30,47,52,35,35,25307,25290,55664,1.7,36.2,18,NA
id_3,ENSG00000105983,ENSG00000105983,NA,I35,100,18,18,0,0,0,18,100,30,47,52,35,35,25765,25748,59215,1.7,36.2,18,NA
id_3,ENSG00000105983,ENSG00000105983,NA,I31,100,18,18,0,0,0,18,100,30,47,52,35,35,25765,25748,66263,1.7,36.2,18,NA
id_3,ENSG00000224893,ENSG00000224893,NA,I16,100,18,18,0,0,0,18,100,23,40,52,35,35,9599,9616,43850,1.7,36.2,18,NA
id_3,ENSG00000246560,ENSG00000246560,NA,I1,100,18,18,0,0,0,18,100,30,47,52,35,35,8596,8579,15218,1.7,36.2,18,NA
id_3,ENSG00000109332,ENSG00000109332,NA,I26,100,18,18,0,0,0,18,100,30,47,52,35,35,32014,32031,42158,1.7,36.2,18,NA
id_3,ENSG00000109332,ENSG00000109332,NA,I21,100,18,18,0,0,0,18,100,30,47,52,35,35,32014,32031,42175,1.7,36.2,18,NA
id_3,ENSG00000109332,ENSG00000109332,NA,I18,100,18,18,0,0,0,18,100,30,47,52,35,35,32014,32031,58939,1.7,36.2,18,NA
id_3,ENSG00000223387,ENSG00000223387,NA,I3,100,18,18,0,0,0,18,100,30,47,52,35,35,18536,18553,20200,1.7,36.2,18,NA
id_3,ENSG00000223387,ENSG00000223387,NA,I2,100,18,18,0,0,0,18,100,30,47,52,35,35,18536,18553,33471,1.7,36.2,18,NA
id_3,ENSG00000114126,ENSG00000114126,NA,I30,100,18,18,0,0,0,18,100,26,43,52,35,35,44550,44533,47421,1.7,36.2,18,NA
id_3,ENSG00000114126,ENSG00000114126,NA,I29,100,18,18,0,0,0,18,100,26,43,52,35,35,21516,21499,24387,1.7,36.2,18,NA
id_3,ENSG00000114126,ENSG00000114126,NA,I27,100,18,18,0,0,0,18,100,26,43,52,35,35,44550,44533,95113,1.7,36.2,18,NA
id_3,ENSG00000114126,ENSG00000114126,NA,I25,100,18,18,0,0,0,18,100,26,43,52,35,35,44550,44533,143718,1.7,36.2,18,NA
id_3,ENSG00000228980,ENSG00000228980,NA,I10,100,18,18,0,0,0,18,100,27,44,52,35,35,85076,85059,85375,1.7,36.2,18,NA
id_3,ENSG00000228980,ENSG00000228980,NA,I8,100,18,18,0,0,0,18,100,27,44,52,35,35,187407,187390,187706,1.7,36.2,18,NA
id_3,ENSG00000136709,ENSG00000136709,NA,I24,100,18,18,0,0,0,18,100,25,42,52,35,35,639,656,40087,1.7,36.2,18,NA
id_3,ENSG00000136709,ENSG00000136709,NA,I23,100,18,18,0,0,0,18,100,25,42,52,35,35,376,393,39824,1.7,36.2,18,NA
id_3,ENSG00000136709,ENSG00000136709,NA,I22,100,18,18,0,0,0,18,100,25,42,52,35,35,639,656,42090,1.7,36.2,18,NA
id_3,ENSG00000152061,ENSG00000152061,NA,I12,100,18,18,0,0,0,18,100,22,39,52,35,35,12295,12312,19903,1.7,36.2,18,NA
id_3,ENSG00000162614,ENSG00000162614,NA,I1,100,18,18,0,0,0,18,100,30,47,52,35,35,24856,24873,27375,1.7,36.2,18,NA
id_3,ENSG00000050628,ENSG00000050628,NA,I9,100,18,18,0,0,0,18,100,21,38,52,35,35,117204,117187,143065,1.7,36.2,18,NA
id_3,ENSG00000050628,ENSG00000050628,NA,I8,100,18,18,0,0,0,18,100,21,38,52,35,35,58662,58645,84523,1.7,36.2,18,NA
id_3,ENSG00000050628,ENSG00000050628,NA,I7,100,18,18,0,0,0,18,100,21,38,52,35,35,58662,58645,88009,1.7,36.2,18,NA
id_3,ENSG00000050628,ENSG00000050628,NA,I4,100,18,18,0,0,0,18,100,21,38,52,35,35,117187,117170,159499,1.7,36.2,18,NA
id_3,ENSG00000050628,ENSG00000050628,NA,I3,100,18,18,0,0,0,18,100,21,38,52,35,35,117204,117187,159525,1.7,36.2,18,NA
id_3,ENSG00000050628,ENSG00000050628,NA,I2,100,18,18,0,0,0,18,100,21,38,52,35,35,58662,58645,100983,1.7,36.2,18,NA
id_4,ENSG00000138835,ENSG00000138835,NA,I5,100,19,19,0,0,0,19,100,24,42,52,37,37,5894,5876,15689,0.44,38.2,19,NA
id_4,ENSG00000138835,ENSG00000138835,NA,I4,100,19,19,0,0,0,19,100,24,42,52,37,37,7574,7556,17369,0.44,38.2,19,NA
id_4,ENSG00000113580,ENSG00000113580,NA,I11,95.652,22,23,1,0,0,22,95.65,21,43,52,44,44,34626,34604,85567,0.44,38.2,19,NA
id_4,ENSG00000113580,ENSG00000113580,NA,I10,95.652,22,23,1,0,0,22,95.65,21,43,52,44,44,24848,24826,75789,0.44,38.2,19,NA
id_4,ENSG00000241973,ENSG00000241973,NA,I28,95.455,21,22,1,0,0,21,95.45,24,45,52,42,42,1796,1775,7754,1.7,36.2,18,NA
id_4,ENSG00000267098,ENSG00000267098,NA,I2,100,18,18,0,0,0,18,100,18,35,52,35,35,15199,15216,19995,1.7,36.2,18,NA
id_4,ENSG00000267382,ENSG00000267382,NA,I9,100,18,18,0,0,0,18,100,18,35,52,35,35,4830,4813,11239,1.7,36.2,18,NA
id_4,ENSG00000104177,ENSG00000104177,NA,I2,100,18,18,0,0,0,18,100,25,42,52,35,35,1703,1720,6040,1.7,36.2,18,NA
id_4,ENSG00000052126,ENSG00000052126,NA,I6,100,18,18,0,0,0,18,100,25,42,52,35,35,2523,2506,121569,1.7,36.2,18,NA
id_4,ENSG00000052126,ENSG00000052126,NA,I5,100,18,18,0,0,0,18,100,25,42,52,35,35,2523,2506,74895,1.7,36.2,18,NA
id_4,ENSG00000052126,ENSG00000052126,NA,I4,100,18,18,0,0,0,18,100,25,42,52,35,35,2523,2506,67954,1.7,36.2,18,NA
id_4,ENSG00000105983,ENSG00000105983,NA,I39,100,18,18,0,0,0,18,100,29,46,52,35,35,25765,25748,56122,1.7,36.2,18,NA
id_4,ENSG00000105983,ENSG00000105983,NA,I38,100,18,18,0,0,0,18,100,29,46,52,35,35,25307,25290,55664,1.7,36.2,18,NA
id_4,ENSG00000105983,ENSG00000105983,NA,I35,100,18,18,0,0,0,18,100,29,46,52,35,35,25765,25748,59215,1.7,36.2,18,NA
id_4,ENSG00000105983,ENSG00000105983,NA,I31,100,18,18,0,0,0,18,100,29,46,52,35,35,25765,25748,66263,1.7,36.2,18,NA
id_4,ENSG00000224893,ENSG00000224893,NA,I16,100,18,18,0,0,0,18,100,22,39,52,35,35,9599,9616,43850,1.7,36.2,18,NA
id_4,ENSG00000246560,ENSG00000246560,NA,I1,100,18,18,0,0,0,18,100,29,46,52,35,35,8596,8579,15218,1.7,36.2,18,NA
id_4,ENSG00000109332,ENSG00000109332,NA,I26,100,18,18,0,0,0,18,100,29,46,52,35,35,32014,32031,42158,1.7,36.2,18,NA
id_4,ENSG00000109332,ENSG00000109332,NA,I21,100,18,18,0,0,0,18,100,29,46,52,35,35,32014,32031,42175,1.7,36.2,18,NA
id_4,ENSG00000109332,ENSG00000109332,NA,I18,100,18,18,0,0,0,18,100,29,46,52,35,35,32014,32031,58939,1.7,36.2,18,NA
id_4,ENSG00000223387,ENSG00000223387,NA,I3,100,18,18,0,0,0,18,100,29,46,52,35,35,18536,18553,20200,1.7,36.2,18,NA
id_4,ENSG00000223387,ENSG00000223387,NA,I2,100,18,18,0,0,0,18,100,29,46,52,35,35,18536,18553,33471,1.7,36.2,18,NA
id_4,ENSG00000114126,ENSG00000114126,NA,I30,100,18,18,0,0,0,18,100,25,42,52,35,35,44550,44533,47421,1.7,36.2,18,NA
id_4,ENSG00000114126,ENSG00000114126,NA,I29,100,18,18,0,0,0,18,100,25,42,52,35,35,21516,21499,24387,1.7,36.2,18,NA
id_4,ENSG00000114126,ENSG00000114126,NA,I27,100,18,18,0,0,0,18,100,25,42,52,35,35,44550,44533,95113,1.7,36.2,18,NA
id_4,ENSG00000114126,ENSG00000114126,NA,I25,100,18,18,0,0,0,18,100,25,42,52,35,35,44550,44533,143718,1.7,36.2,18,NA
id_4,ENSG00000228980,ENSG00000228980,NA,I10,100,18,18,0,0,0,18,100,26,43,52,35,35,85076,85059,85375,1.7,36.2,18,NA
id_4,ENSG00000228980,ENSG00000228980,NA,I8,100,18,18,0,0,0,18,100,26,43,52,35,35,187407,187390,187706,1.7,36.2,18,NA
id_4,ENSG00000136709,ENSG00000136709,NA,I24,100,18,18,0,0,0,18,100,24,41,52,35,35,639,656,40087,1.7,36.2,18,NA
id_4,ENSG00000136709,ENSG00000136709,NA,I23,100,18,18,0,0,0,18,100,24,41,52,35,35,376,393,39824,1.7,36.2,18,NA
id_4,ENSG00000136709,ENSG00000136709,NA,I22,100,18,18,0,0,0,18,100,24,41,52,35,35,639,656,42090,1.7,36.2,18,NA
id_4,ENSG00000152061,ENSG00000152061,NA,I12,100,18,18,0,0,0,18,100,21,38,52,35,35,12295,12312,19903,1.7,36.2,18,NA
id_4,ENSG00000162614,ENSG00000162614,NA,I1,100,18,18,0,0,0,18,100,29,46,52,35,35,24856,24873,27375,1.7,36.2,18,NA
id_4,ENSG00000050628,ENSG00000050628,NA,I9,100,18,18,0,0,0,18,100,20,37,52,35,35,117204,117187,143065,1.7,36.2,18,NA
id_4,ENSG00000050628,ENSG00000050628,NA,I8,100,18,18,0,0,0,18,100,20,37,52,35,35,58662,58645,84523,1.7,36.2,18,NA
id_4,ENSG00000050628,ENSG00000050628,NA,I7,100,18,18,0,0,0,18,100,20,37,52,35,35,58662,58645,88009,1.7,36.2,18,NA
id_4,ENSG00000050628,ENSG00000050628,NA,I4,100,18,18,0,0,0,18,100,20,37,52,35,35,117187,117170,159499,1.7,36.2,18,NA
id_4,ENSG00000050628,ENSG00000050628,NA,I3,100,18,18,0,0,0,18,100,20,37,52,35,35,117204,117187,159525,1.7,36.2,18,NA
id_4,ENSG00000050628,ENSG00000050628,NA,I2,100,18,18,0,0,0,18,100,20,37,52,35,35,58662,58645,100983,1.7,36.2,18,NA
id_20,ENSG00000138835,ENSG00000138835,NA,I5,100,19,19,0,0,0,19,100,8,26,52,37,37,5894,5876,15689,0.44,38.2,19,NA
id_20,ENSG00000138835,ENSG00000138835,NA,I4,100,19,19,0,0,0,19,100,8,26,52,37,37,7574,7556,17369,0.44,38.2,19,NA
id_20,ENSG00000113580,ENSG00000113580,NA,I11,95.652,22,23,1,0,0,22,95.65,5,27,52,44,44,34626,34604,85567,0.44,38.2,19,NA
id_20,ENSG00000113580,ENSG00000113580,NA,I10,95.652,22,23,1,0,0,22,95.65,5,27,52,44,44,24848,24826,75789,0.44,38.2,19,NA
id_20,ENSG00000267098,ENSG00000267098,NA,I2,100,18,18,0,0,0,18,100,2,19,52,35,35,15199,15216,19995,1.7,36.2,18,NA
id_20,ENSG00000104177,ENSG00000104177,NA,I2,100,18,18,0,0,0,18,100,9,26,52,35,35,1703,1720,6040,1.7,36.2,18,NA
id_20,ENSG00000224893,ENSG00000224893,NA,I16,100,18,18,0,0,0,18,100,6,23,52,35,35,9599,9616,43850,1.7,36.2,18,NA
id_20,ENSG00000109332,ENSG00000109332,NA,I26,100,18,18,0,0,0,18,100,13,30,52,35,35,32014,32031,42158,1.7,36.2,18,NA
id_20,ENSG00000109332,ENSG00000109332,NA,I21,100,18,18,0,0,0,18,100,13,30,52,35,35,32014,32031,42175,1.7,36.2,18,NA
id_20,ENSG00000109332,ENSG00000109332,NA,I18,100,18,18,0,0,0,18,100,13,30,52,35,35,32014,32031,58939,1.7,36.2,18,NA
id_20,ENSG00000223387,ENSG00000223387,NA,I3,100,18,18,0,0,0,18,100,13,30,52,35,35,18536,18553,20200,1.7,36.2,18,NA
id_20,ENSG00000223387,ENSG00000223387,NA,I2,100,18,18,0,0,0,18,100,13,30,52,35,35,18536,18553,33471,1.7,36.2,18,NA
id_20,ENSG00000136709,ENSG00000136709,NA,I24,100,18,18,0,0,0,18,100,8,25,52,35,35,639,656,40087,1.7,36.2,18,NA
id_20,ENSG00000136709,ENSG00000136709,NA,I23,100,18,18,0,0,0,18,100,8,25,52,35,35,376,393,39824,1.7,36.2,18,NA
id_20,ENSG00000136709,ENSG00000136709,NA,I22,100,18,18,0,0,0,18,100,8,25,52,35,35,639,656,42090,1.7,36.2,18,NA
id_20,ENSG00000152061,ENSG00000152061,NA,I12,100,18,18,0,0,0,18,100,5,22,52,35,35,12295,12312,19903,1.7,36.2,18,NA
id_20,ENSG00000162614,ENSG00000162614,NA,I1,100,18,18,0,0,0,18,100,13,30,52,35,35,24856,24873,27375,1.7,36.2,18,NA
id_20,ENSG00000241973,ENSG00000241973,NA,I28,95.455,21,22,1,0,0,21,95.45,8,29,52,42,42,1796,1775,7754,1.7,36.2,18,NA
id_20,ENSG00000267382,ENSG00000267382,NA,I9,100,18,18,0,0,0,18,100,2,19,52,35,35,4830,4813,11239,1.7,36.2,18,NA
id_20,ENSG00000052126,ENSG00000052126,NA,I6,100,18,18,0,0,0,18,100,9,26,52,35,35,2523,2506,121569,1.7,36.2,18,NA
id_20,ENSG00000052126,ENSG00000052126,NA,I5,100,18,18,0,0,0,18,100,9,26,52,35,35,2523,2506,74895,1.7,36.2,18,NA
id_20,ENSG00000052126,ENSG00000052126,NA,I4,100,18,18,0,0,0,18,100,9,26,52,35,35,2523,2506,67954,1.7,36.2,18,NA
id_20,ENSG00000105983,ENSG00000105983,NA,I39,100,18,18,0,0,0,18,100,13,30,52,35,35,25765,25748,56122,1.7,36.2,18,NA
id_20,ENSG00000105983,ENSG00000105983,NA,I38,100,18,18,0,0,0,18,100,13,30,52,35,35,25307,25290,55664,1.7,36.2,18,NA
id_20,ENSG00000105983,ENSG00000105983,NA,I35,100,18,18,0,0,0,18,100,13,30,52,35,35,25765,25748,59215,1.7,36.2,18,NA
id_20,ENSG00000105983,ENSG00000105983,NA,I31,100,18,18,0,0,0,18,100,13,30,52,35,35,25765,25748,66263,1.7,36.2,18,NA
id_20,ENSG00000246560,ENSG00000246560,NA,I1,100,18,18,0,0,0,18,100,13,30,52,35,35,8596,8579,15218,1.7,36.2,18,NA
id_20,ENSG00000114126,ENSG00000114126,NA,I30,100,18,18,0,0,0,18,100,9,26,52,35,35,44550,44533,47421,1.7,36.2,18,NA
id_20,ENSG00000114126,ENSG00000114126,NA,I29,100,18,18,0,0,0,18,100,9,26,52,35,35,21516,21499,24387,1.7,36.2,18,NA
id_20,ENSG00000114126,ENSG00000114126,NA,I27,100,18,18,0,0,0,18,100,9,26,52,35,35,44550,44533,95113,1.7,36.2,18,NA
id_20,ENSG00000114126,ENSG00000114126,NA,I25,100,18,18,0,0,0,18,100,9,26,52,35,35,44550,44533,143718,1.7,36.2,18,NA
id_20,ENSG00000228980,ENSG00000228980,NA,I10,100,18,18,0,0,0,18,100,10,27,52,35,35,85076,85059,85375,1.7,36.2,18,NA
id_20,ENSG00000228980,ENSG00000228980,NA,I8,100,18,18,0,0,0,18,100,10,27,52,35,35,187407,187390,187706,1.7,36.2,18,NA
id_20,ENSG00000050628,ENSG00000050628,NA,I9,100,18,18,0,0,0,18,100,4,21,52,35,35,117204,117187,143065,1.7,36.2,18,NA
id_20,ENSG00000050628,ENSG00000050628,NA,I8,100,18,18,0,0,0,18,100,4,21,52,35,35,58662,58645,84523,1.7,36.2,18,NA
id_20,ENSG00000050628,ENSG00000050628,NA,I7,100,18,18,0,0,0,18,100,4,21,52,35,35,58662,58645,88009,1.7,36.2,18,NA
id_20,ENSG00000050628,ENSG00000050628,NA,I4,100,18,18,0,0,0,18,100,4,21,52,35,35,117187,117170,159499,1.7,36.2,18,NA
id_20,ENSG00000050628,ENSG00000050628,NA,I3,100,18,18,0,0,0,18,100,4,21,52,35,35,117204,117187,159525,1.7,36.2,18,NA
id_20,ENSG00000050628,ENSG00000050628,NA,I2,100,18,18,0,0,0,18,100,4,21,52,35,35,58662,58645,100983,1.7,36.2,18,NA
id_21,ENSG00000138835,ENSG00000138835,NA,I5,100,19,19,0,0,0,19,100,7,25,52,37,37,5894,5876,15689,0.44,38.2,19,NA
id_21,ENSG00000138835,ENSG00000138835,NA,I4,100,19,19,0,0,0,19,100,7,25,52,37,37,7574,7556,17369,0.44,38.2,19,NA
id_21,ENSG00000113580,ENSG00000113580,NA,I11,95.652,22,23,1,0,0,22,95.65,4,26,52,44,44,34626,34604,85567,0.44,38.2,19,NA
id_21,ENSG00000113580,ENSG00000113580,NA,I10,95.652,22,23,1,0,0,22,95.65,4,26,52,44,44,24848,24826,75789,0.44,38.2,19,NA
id_21,ENSG00000267098,ENSG00000267098,NA,I2,100,18,18,0,0,0,18,100,1,18,52,35,35,15199,15216,19995,1.7,36.2,18,NA
id_21,ENSG00000104177,ENSG00000104177,NA,I2,100,18,18,0,0,0,18,100,8,25,52,35,35,1703,1720,6040,1.7,36.2,18,NA
id_21,ENSG00000224893,ENSG00000224893,NA,I16,100,18,18,0,0,0,18,100,5,22,52,35,35,9599,9616,43850,1.7,36.2,18,NA
id_21,ENSG00000109332,ENSG00000109332,NA,I26,100,18,18,0,0,0,18,100,12,29,52,35,35,32014,32031,42158,1.7,36.2,18,NA
id_21,ENSG00000109332,ENSG00000109332,NA,I21,100,18,18,0,0,0,18,100,12,29,52,35,35,32014,32031,42175,1.7,36.2,18,NA
id_21,ENSG00000109332,ENSG00000109332,NA,I18,100,18,18,0,0,0,18,100,12,29,52,35,35,32014,32031,58939,1.7,36.2,18,NA
id_21,ENSG00000223387,ENSG00000223387,NA,I3,100,18,18,0,0,0,18,100,12,29,52,35,35,18536,18553,20200,1.7,36.2,18,NA
id_21,ENSG00000223387,ENSG00000223387,NA,I2,100,18,18,0,0,0,18,100,12,29,52,35,35,18536,18553,33471,1.7,36.2,18,NA
id_21,ENSG00000136709,ENSG00000136709,NA,I24,100,18,18,0,0,0,18,100,7,24,52,35,35,639,656,40087,1.7,36.2,18,NA
id_21,ENSG00000136709,ENSG00000136709,NA,I23,100,18,18,0,0,0,18,100,7,24,52,35,35,376,393,39824,1.7,36.2,18,NA
id_21,ENSG00000136709,ENSG00000136709,NA,I22,100,18,18,0,0,0,18,100,7,24,52,35,35,639,656,42090,1.7,36.2,18,NA
id_21,ENSG00000152061,ENSG00000152061,NA,I12,100,18,18,0,0,0,18,100,4,21,52,35,35,12295,12312,19903,1.7,36.2,18,NA
id_21,ENSG00000162614,ENSG00000162614,NA,I1,100,18,18,0,0,0,18,100,12,29,52,35,35,24856,24873,27375,1.7,36.2,18,NA
id_21,ENSG00000241973,ENSG00000241973,NA,I28,95.455,21,22,1,0,0,21,95.45,7,28,52,42,42,1796,1775,7754,1.7,36.2,18,NA
id_21,ENSG00000267382,ENSG00000267382,NA,I9,100,18,18,0,0,0,18,100,1,18,52,35,35,4830,4813,11239,1.7,36.2,18,NA
id_21,ENSG00000052126,ENSG00000052126,NA,I6,100,18,18,0,0,0,18,100,8,25,52,35,35,2523,2506,121569,1.7,36.2,18,NA
id_21,ENSG00000052126,ENSG00000052126,NA,I5,100,18,18,0,0,0,18,100,8,25,52,35,35,2523,2506,74895,1.7,36.2,18,NA
id_21,ENSG00000052126,ENSG00000052126,NA,I4,100,18,18,0,0,0,18,100,8,25,52,35,35,2523,2506,67954,1.7,36.2,18,NA
id_21,ENSG00000105983,ENSG00000105983,NA,I39,100,18,18,0,0,0,18,100,12,29,52,35,35,25765,25748,56122,1.7,36.2,18,NA
id_21,ENSG00000105983,ENSG00000105983,NA,I38,100,18,18,0,0,0,18,100,12,29,52,35,35,25307,25290,55664,1.7,36.2,18,NA
id_21,ENSG00000105983,ENSG00000105983,NA,I35,100,18,18,0,0,0,18,100,12,29,52,35,35,25765,25748,59215,1.7,36.2,18,NA
id_21,ENSG00000105983,ENSG00000105983,NA,I31,100,18,18,0,0,0,18,100,12,29,52,35,35,25765,25748,66263,1.7,36.2,18,NA
id_21,ENSG00000246560,ENSG00000246560,NA,I1,100,18,18,0,0,0,18,100,12,29,52,35,35,8596,8579,15218,1.7,36.2,18,NA
id_21,ENSG00000114126,ENSG00000114126,NA,I30,100,18,18,0,0,0,18,100,8,25,52,35,35,44550,44533,47421,1.7,36.2,18,NA
id_21,ENSG00000114126,ENSG00000114126,NA,I29,100,18,18,0,0,0,18,100,8,25,52,35,35,21516,21499,24387,1.7,36.2,18,NA
id_21,ENSG00000114126,ENSG00000114126,NA,I27,100,18,18,0,0,0,18,100,8,25,52,35,35,44550,44533,95113,1.7,36.2,18,NA
id_21,ENSG00000114126,ENSG00000114126,NA,I25,100,18,18,0,0,0,18,100,8,25,52,35,35,44550,44533,143718,1.7,36.2,18,NA
id_21,ENSG00000228980,ENSG00000228980,NA,I10,100,18,18,0,0,0,18,100,9,26,52,35,35,85076,85059,85375,1.7,36.2,18,NA
id_21,ENSG00000228980,ENSG00000228980,NA,I8,100,18,18,0,0,0,18,100,9,26,52,35,35,187407,187390,187706,1.7,36.2,18,NA
id_21,ENSG00000050628,ENSG00000050628,NA,I9,100,18,18,0,0,0,18,100,3,20,52,35,35,117204,117187,143065,1.7,36.2,18,NA
id_21,ENSG00000050628,ENSG00000050628,NA,I8,100,18,18,0,0,0,18,100,3,20,52,35,35,58662,58645,84523,1.7,36.2,18,NA
id_21,ENSG00000050628,ENSG00000050628,NA,I7,100,18,18,0,0,0,18,100,3,20,52,35,35,58662,58645,88009,1.7,36.2,18,NA
id_21,ENSG00000050628,ENSG00000050628,NA,I4,100,18,18,0,0,0,18,100,3,20,52,35,35,117187,117170,159499,1.7,36.2,18,NA
id_21,ENSG00000050628,ENSG00000050628,NA,I3,100,18,18,0,0,0,18,100,3,20,52,35,35,117204,117187,159525,1.7,36.2,18,NA
id_21,ENSG00000050628,ENSG00000050628,NA,I2,100,18,18,0,0,0,18,100,3,20,52,35,35,58662,58645,100983,1.7,36.2,18,NA
id_22,ENSG00000138835,ENSG00000138835,NA,I5,100,19,19,0,0,0,19,100,6,24,52,37,37,5894,5876,15689,0.44,38.2,19,NA
id_22,ENSG00000138835,ENSG00000138835,NA,I4,100,19,19,0,0,0,19,100,6,24,52,37,37,7574,7556,17369,0.44,38.2,19,NA
id_22,ENSG00000113580,ENSG00000113580,NA,I11,95.652,22,23,1,0,0,22,95.65,3,25,52,44,44,34626,34604,85567,0.44,38.2,19,NA
id_22,ENSG00000113580,ENSG00000113580,NA,I10,95.652,22,23,1,0,0,22,95.65,3,25,52,44,44,24848,24826,75789,0.44,38.2,19,NA
id_22,ENSG00000241973,ENSG00000241973,NA,I28,95.455,21,22,1,0,0,21,95.45,6,27,52,42,42,1796,1775,7754,1.7,36.2,18,NA
id_22,ENSG00000104177,ENSG00000104177,NA,I2,100,18,18,0,0,0,18,100,7,24,52,35,35,1703,1720,6040,1.7,36.2,18,NA
id_22,ENSG00000052126,ENSG00000052126,NA,I6,100,18,18,0,0,0,18,100,7,24,52,35,35,2523,2506,121569,1.7,36.2,18,NA
id_22,ENSG00000052126,ENSG00000052126,NA,I5,100,18,18,0,0,0,18,100,7,24,52,35,35,2523,2506,74895,1.7,36.2,18,NA
id_22,ENSG00000052126,ENSG00000052126,NA,I4,100,18,18,0,0,0,18,100,7,24,52,35,35,2523,2506,67954,1.7,36.2,18,NA
id_22,ENSG00000105983,ENSG00000105983,NA,I39,100,18,18,0,0,0,18,100,11,28,52,35,35,25765,25748,56122,1.7,36.2,18,NA
id_22,ENSG00000105983,ENSG00000105983,NA,I38,100,18,18,0,0,0,18,100,11,28,52,35,35,25307,25290,55664,1.7,36.2,18,NA
id_22,ENSG00000105983,ENSG00000105983,NA,I35,100,18,18,0,0,0,18,100,11,28,52,35,35,25765,25748,59215,1.7,36.2,18,NA
id_22,ENSG00000105983,ENSG00000105983,NA,I31,100,18,18,0,0,0,18,100,11,28,52,35,35,25765,25748,66263,1.7,36.2,18,NA
id_22,ENSG00000224893,ENSG00000224893,NA,I16,100,18,18,0,0,0,18,100,4,21,52,35,35,9599,9616,43850,1.7,36.2,18,NA
id_22,ENSG00000246560,ENSG00000246560,NA,I1,100,18,18,0,0,0,18,100,11,28,52,35,35,8596,8579,15218,1.7,36.2,18,NA
id_22,ENSG00000109332,ENSG00000109332,NA,I26,100,18,18,0,0,0,18,100,11,28,52,35,35,32014,32031,42158,1.7,36.2,18,NA
id_22,ENSG00000109332,ENSG00000109332,NA,I21,100,18,18,0,0,0,18,100,11,28,52,35,35,32014,32031,42175,1.7,36.2,18,NA
id_22,ENSG00000109332,ENSG00000109332,NA,I18,100,18,18,0,0,0,18,100,11,28,52,35,35,32014,32031,58939,1.7,36.2,18,NA
id_22,ENSG00000223387,ENSG00000223387,NA,I3,100,18,18,0,0,0,18,100,11,28,52,35,35,18536,18553,20200,1.7,36.2,18,NA
id_22,ENSG00000223387,ENSG00000223387,NA,I2,100,18,18,0,0,0,18,100,11,28,52,35,35,18536,18553,33471,1.7,36.2,18,NA
id_22,ENSG00000114126,ENSG00000114126,NA,I30,100,18,18,0,0,0,18,100,7,24,52,35,35,44550,44533,47421,1.7,36.2,18,NA
id_22,ENSG00000114126,ENSG00000114126,NA,I29,100,18,18,0,0,0,18,100,7,24,52,35,35,21516,21499,24387,1.7,36.2,18,NA
id_22,ENSG00000114126,ENSG00000114126,NA,I27,100,18,18,0,0,0,18,100,7,24,52,35,35,44550,44533,95113,1.7,36.2,18,NA
id_22,ENSG00000114126,ENSG00000114126,NA,I25,100,18,18,0,0,0,18,100,7,24,52,35,35,44550,44533,143718,1.7,36.2,18,NA
